id_web;virtual;downloadable;rating_count;average_rating;total_sales;tax_status;post_parent;menu_order
13460;0;0;0;0;0;taxable;0;0
15345;0;0;0;0;0;taxable;0;0
14332;0;0;0;0;1;;0;0
13913;0;0;0;0;0;;0;0
14090;0;0;0;0;7;taxable;0;0
14923;0;0;0;0;2;;0;0
16155;0;0;0;0;5;taxable;0;0
15033;0;0;0;0;12;taxable;0;0
15106;0;0;0;0;11;taxable;0;0
16148;0;0;0;0;1;;0;0
15787;0;0;0;0;6;taxable;0;0
15180;0;0;0;0;1;;0;0
15715;0;0;0;0;0;taxable;0;0
10814;0;0;0;0;0;taxable;0;0
15343;0;0;0;0;17;taxable;0;0
15456;0;0;0;0;0;taxable;0;0
14451;0;0;0;0;3;;0;0
15759;0;0;0;0;4;taxable;0;0
16472;0;0;0;0;0;taxable;0;0
15664;0;0;0;0;0;taxable;0;0
16037;0;0;0;0;0;taxable;0;0
15163;0;0;0;0;1;;0;0
14797;0;0;0;0;0;;0;0
16449;0;0;0;0;6;;0;0
16277;0;0;0;0;12;taxable;0;0
15316;0;0;0;0;2;taxable;0;0
16151;0;0;0;0;4;;0;0
791;0;0;0;0;0;;0;0
14676;0;0;0;0;0;taxable;0;0
2361;0;0;0;0;1;taxable;0;0
15966;0;0;0;0;3;;0;0
793;0;0;0;0;4;;0;0
15717;0;0;0;0;2;;0;0
15457;0;0;0;0;0;taxable;0;0
13516;0;0;0;0;0;taxable;0;0
15080;0;0;0;0;0;;0;0
13209;0;0;0;0;0;;0;0
16307;0;0;0;0;1;taxable;0;0
15672;0;0;0;0;0;;0;0
15808;0;0;0;0;3;taxable;0;0
15776;0;0;0;0;0;taxable;0;0
16097;0;0;0;0;1;taxable;0;0
15605;0;0;0;0;5;;0;0
;0;0;0;;;;;
16498;0;0;0;0;9;taxable;0;0
16065;0;0;0;0;1;taxable;0;0
13217;0;0;0;0;0;;0;0
15531;0;0;0;0;6;taxable;0;0
15941;0;0;0;0;4;taxable;0;0
15414;0;0;0;0;3;;0;0
10459;0;0;0;0;0;taxable;0;0
1360;0;0;0;0;0;;0;0
15949;0;0;0;0;1;;0;0
7033;0;0;0;0;4;;0;0
16320;0;0;0;0;3;taxable;0;0
12881;0;0;0;0;2;;0;0
15663;0;0;0;0;3;taxable;0;0
15910;0;0;0;0;0;taxable;0;0
38;0;0;0;0;38;;0;0
13599;0;0;0;0;1;;0;0
